CryoSleep,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Side,group_size,HasSpent,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,CabinNumBin_300-599,CabinNumBin_600-899,CabinNumBin_900-1199,CabinNumBin_1200-1499,CabinNumBin_1500+
1,-0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.2941176470588235,2.3598277179878933,0.0,0.0,1.1873194761141748,0.1866524112389433,1,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.4117647058823529,1.5892713533756964,0.0,2.3583182101414937,0.0,0.0,0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.1176470588235294,1.1328198950184083,1.046122493413584,2.0956450593841764,0.911907923737988,0.7466096449557734,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.4705882352941176,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,-0.1176470588235294,1.8619619235715856,0.0,2.098313936790489,0.0,0.55995723371683,0,0.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.4705882352941176,1.618584324745768,0.0,0.0,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.7058823529411765,0.0,0.0,2.094302198499613,1.013554133242735,0.1866524112389433,1,3.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,-0.3529411764705882,0.0,0.4714918312586162,0.0,1.6011293213528106,0.0,0,2.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,-0.4117647058823529,0.0,0.4714918312586162,2.014150741991048,0.763232542969351,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.2352941176470588,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,-1.588235294117647,0.0,0.0,0.0,0.0,0.0,1,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-1.3529411764705883,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0.8235294117647058,0.0,2.176525255609288,0.0,2.026335484127409,2.33534880165093,0,1.5,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,-0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,-0.3529411764705882,0.0,0.8073893891727001,2.2564108592589127,0.0,1.6809215368196595,1,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1,-0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-1.3529411764705883,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-1.4705882352941178,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,-0.1764705882352941,0.0,0.0,2.4867822220609264,0.0,1.0741636286876712,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,-1.0588235294117647,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,-0.4705882352941176,0.973223032322758,0.0,2.284048864308609,0.0,0.0,0,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0.1176470588235294,0.0,0.0,1.7890231679227286,1.4988492546243088,1.0587718676518676,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1.3529411764705883,1.0863568547321991,0.8241062840082429,0.0,0.0,1.7416381343702472,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,-0.3529411764705882,0.7417960936614756,0.832051221042958,0.7925087653372185,0.2754115523761867,1.6058876026905695,1,0.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,0.8823529411764706,0.0,1.8383967659293263,0.0,1.1760758698119682,0.4824894837218527,0,1.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,-1.3529411764705883,0.0,0.0,0.0,0.0,0.0,0,1.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0.4705882352941176,0.0,0.0,0.0,0.0,0.0,1,0.5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1.7647058823529411,0.0,0.6394406102156581,0.0,0.9953140617275088,2.513713502524855,1,0.5,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,-0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.2941176470588235,1.885770313738713,1.2861872675229615,0.0,0.0,0.5916741449658187,0,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,1,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0.7647058823529411,0.0,0.1679487789570419,1.683343771586719,1.5868002558131329,0.0,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,-1.0588235294117647,0.0,0.0,0.0,0.0,0.0,1,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,-0.7647058823529411,0.0,1.660546629646808,0.0,2.248609921496017,1.6031042961746325,1,0.5,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,1,1.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,1,0.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1.2352941176470589,1.3240228259262323,1.1756414526992935,0.0,2.085612174761084,1.685080422698285,0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.9411764705882352,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1.7058823529411764,0.0,0.9573818901800208,0.0,0.2754115523761867,1.7667707932000107,0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1.0,0.0,1.183097390838419,1.7831278246686428,1.5841046341584102,0.0,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,1,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.0588235294117647,1.7911058874154222,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.1176470588235294,1.7806390157684264,0.0,0.5132964061160518,0.0,0.8557943061997394,1,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0.7647058823529411,0.0,0.0,0.8636757125382628,1.6713420546696542,0.6457112531348923,1,1.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.8823529411764706,0.0,0.0,2.3681618831584337,1.050306216600437,1.1156737103713863,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,-0.6470588235294118,0.0,0.3358975579140839,0.0,0.0,1.885803030881124,0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.4117647058823529,1.831305647167376,0.9920550629652848,1.1053236472875188,0.6430081763978817,0.0,1,0.5,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0.3529411764705882,1.24768627791503,0.0,2.229982243913628,0.0,0.0,1,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,1.2352941176470589,1.7033261625342428,0.4714918312586162,0.2210647294575037,1.2707256141036951,0.0,0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.2941176470588235,0.0,1.151789534242275,1.7901892715578545,0.0,1.4511827515438935,1,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,-1.4705882352941178,0.0,0.0,0.0,0.0,0.0,1,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.4117647058823529,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.0,0.0,0.9665263290234956,2.1374494432025384,0.34753068574288,0.0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0.0588235294117647,0.4793787713240882,1.9123322158151923,0.8416718857933595,0.0,1.3632682878078302,1,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.4705882352941176,0.0,0.0,0.0,0.0,0.0,1,2.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,-0.7058823529411765,0.0,0.0,0.0,0.0,0.0,1,0.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,2.0588235294117645,0.0,0.0,0.0,0.0,0.0,1,1.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.2941176470588235,0.0,0.9665263290234956,0.0,1.6579119247357457,0.0,1,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1.2941176470588236,0.814550976584631,2.138494375718464,1.6471999685679597,2.048541529611704,2.104063530369771,0,0.5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1.0588235294117647,1.8136394036877252,0.0,1.9346577197579555,0.0,0.0,0,0.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.0,0.0,1.96609171209885,0.0,1.1016462095047468,1.7461988401345838,0,0.5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.9411764705882352,0.0,1.8528186092362813,0.0,2.039232916281981,0.9247126870847868,1,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.0588235294117647,0.0,0.0,2.403224558400639,0.17376534287144,0.0,1,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.9411764705882352,0.0,1.2429686645318738,0.4421294589150075,0.0,1.6469027706013306,1,0.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.2352941176470588,0.0,1.7024952795722612,0.0,0.0,1.8585171050098064,1,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,-0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.2352941176470588,0.0,1.8977843211428032,0.2210647294575037,0.17376534287144,0.0,1,3.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.7245290455462887,1.715278383049871,1.9561184363974728,0.6430081763978817,0.6200458888731157,0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.7647058823529411,0.3708980468307378,0.0,1.3162627964925415,0.0,1.780144810972948,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.4117647058823529,1.7711766642367963,0.6864843932202759,0.0,0.0,0.915882961356025,1,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,-0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,-0.4705882352941176,1.526916728228652,0.4341412956458598,2.062240999006751,0.0,0.0,1,0.0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,-0.5294117647058824,1.3063760099879926,0.0,2.196965449519751,0.17376534287144,0.0,0,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,-0.5294117647058824,0.0,0.0,0.0,0.0,0.0,1,0.5,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.8235294117647058,1.7595106685937254,1.5663624443911417,0.350379306422211,1.8431863889193203,2.2841605154040896,0,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.6470588235294118,0.0,1.965365613651592,1.786678091262117,0.2754115523761867,2.198329810093991,0,0.5,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,2.176470588235294,0.0,0.0,0.903593867168606,1.654182857486691,1.366655533828889,0,1.0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
0,-0.1764705882352941,0.0,1.5008974298366575,0.9858230443082924,0.0,1.4057505095656444,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1,-0.6470588235294118,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.2352941176470588,0.0,0.0,1.666642102914753,1.597301912681187,0.0,1,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1.2352941176470589,0.0,0.0,0.0,1.994436600564127,1.9655257341453904,0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.4705882352941176,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.1176470588235294,1.4856742708768285,0.0,2.125066173664204,0.5508231047523734,0.3733048224778867,0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.5294117647058824,2.1801645520182995,0.0,1.7158052233708936,0.0,0.0,0,1.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.1176470588235294,0.0,0.0,0.0,0.0,0.0,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0.7058823529411765,0.0,1.923649214506994,0.0,1.2221651594220275,1.3306978655176267,0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.5294117647058824,0.0,0.0,0.0,0.0,0.0,1,0.5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.5294117647058822,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0.8235294117647058,2.19840152289529,0.0,0.2210647294575037,0.0,0.7928859131524942,0,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.2941176470588235,0.0,2.072462740497523,0.0,1.7512333306160914,0.2958370724829093,1,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0.0,1.5712197933589709,1.0,1.251053533562515,0.4333934776341722,0,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.4705882352941176,0.3708980468307378,0.0,0.0,0.0,1.796320685588847,1,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,-0.2352941176470588,1.3863674640863437,0.0,0.6631941883725112,0.0,1.6445144400178742,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0.1176470588235294,0.0,1.7943432348686563,0.0,0.0,2.218280312303647,1,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.9411764705882352,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,-0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0,3.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,-0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,-1.4705882352941178,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,0.0,0.8073893891727001,0.0,2.0510086278149138,2.20834202516443,0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.7058823529411765,1.018458793455008,1.7907821340920371,0.0,0.4878209905931642,0.0,0,2.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,-1.1176470588235294,0.0,0.0,0.0,0.0,0.0,1,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,-0.4705882352941176,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.4117647058823529,0.0,0.0,0.0,1.8392996382191469,0.0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0.6470588235294118,2.1053276988438308,0.0,1.4812308935371732,0.0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,-0.1176470588235294,1.6545466888477238,2.264294108932044,0.0,0.4034706315309319,2.3181172184609906,0,0.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,-0.5294117647058824,0.0,0.7003338123346776,0.0,0.0,1.7949520294884211,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,1.1176470588235294,0.0,0.0,0.0,0.0,0.0,1,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,-0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,-0.2352941176470588,0.0,0.0,2.274505395109956,0.0,0.0,1,0.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.1176470588235294,0.0,0.5579137673194251,2.42510349082835,0.0,0.4824894837218527,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,1.8823529411764703,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,-1.588235294117647,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.7058823529411765,1.594154995370179,1.2726199193024934,0.0,1.5528779555887005,0.0,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,-1.411764705882353,0.0,0.0,0.0,0.0,0.0,1,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,1,1.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,-0.3529411764705882,1.789445134805301,0.0,0.2210647294575037,0.17376534287144,0.0,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,1.3529411764705883,0.0,0.0,0.0,1.6713420546696542,0.806698300112059,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.7647058823529411,0.0,1.4943822796845898,1.760953947805659,1.2990233828473623,0.0,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,-0.2352941176470588,0.0,1.694622060421901,1.831610199959384,0.0,0.0,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.2352941176470588,0.935477963157255,1.9115162412985789,0.0,0.0,0.6200458888731157,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,-1.588235294117647,0.0,0.0,0.0,0.0,0.0,1,1.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,1,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,1,1.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,-0.3529411764705882,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0.7647058823529411,1.3848601565140803,1.6569378563554165,0.0,0.0,0.0,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0588235294117647,0.0,1.9585065968437123,0.0,1.6599228210669763,2.0923851926360064,0,0.5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.5294117647058824,0.0,0.0,0.0,0.0,0.0,0,0.5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,0.1764705882352941,0.2939297479087193,0.0,0.5714440358797147,0.17376534287144,1.8499852132653256,1,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,0.4705882352941176,1.9013467918524096,0.0,2.380282829929693,1.6565623096406163,0.0,0,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.9411764705882352,0.0,1.7925692266717008,1.8655192378384,1.7209514246825772,1.308662472968949,1,0.5,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.1764705882352941,2.1819376652326263,0.0,2.270916124232896,0.2754115523761867,1.4942691255807163,1,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.3529411764705882,1.3644508339842134,0.0,2.071528476416675,0.8765408737289972,0.0,1,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.5294117647058824,0.0,0.0,1.9519402676165696,0.0,1.5015055593346316,0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,-0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.5294117647058824,0.6415482152485357,1.8937136043729288,2.436810052966235,0.7510013172738119,1.5607769680121524,0,0.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,0.3529411764705882,1.911037659995794,1.8145406126996368,1.151626398894246,1.5445555183410036,1.568044403309725,1,0.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.5294117647058824,1.0769682989220186,1.5491598182792825,1.2476575416896074,0.0,0.1866524112389433,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.5882352941176471,1.550714306693425,2.1140231312789357,0.0,0.82623465712856,1.8070264933374056,1,0.5,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,-0.8235294117647058,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,-0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,-0.5882352941176471,1.6374634582501897,0.725862546276467,0.0,0.0,2.1750316120044197,1,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,-0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0,0.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0.5882352941176471,1.9935527871534755,1.57598167801497,0.0,0.8441487332812818,1.943531269100108,1,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0.8235294117647058,0.0,0.0,2.083814667793022,0.0,1.1282007368567448,0,0.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,-0.2941176470588235,1.9185452998400483,0.0,0.0,0.0,1.8942376244655263,0,0.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,0.8823529411764706,1.8240859326099117,0.3899649883623831,0.2210647294575037,1.8276064274375203,0.0,1,0.5,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,-0.1176470588235294,0.0,1.79872224930666,0.4421294589150075,0.5772359744023721,2.201683499168878,0,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-0.4117647058823529,0.0,0.0,0.0,0.0,0.0,1,0.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
